locale,file,key,pattern,status,used_in_code,code_location,previous_value
ru,home.json,body.purchase.checkout.refundPolicy,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Ознакомиться с политикой возврата средств
ru,home.json,body.purchase.checkout.opening,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Открывается оформление заказа...
ru,home.json,body.purchase.checkout.secureNote,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Безопасная оплата через Stripe. Единоразовый платёж. Без подписки.
ru,home.json,body.purchase.checkout.error,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BrowserErrorTracker.tsx; generator/Ui-app-DB-json/components/BuyButton.tsx,"Что-то пошло не так при запуске оплаты. Пожалуйста, попробуйте снова."
ru,home.json,body.purchase.success.metaTitle,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Спасибо за покупку
ru,home.json,body.purchase.success.eyebrow,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Оплата подтверждена
ru,home.json,body.purchase.success.lede,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Ваш платёж прошёл успешно. Может потребоваться несколько секунд, чтобы покупка отобразилась в вашем аккаунте."
ru,home.json,body.purchase.cancelled.metaTitle,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Оформление заказа отменено
ru,home.json,body.purchase.cancelled.eyebrow,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Списания не было
ru,home.json,body.purchase.cancelled.lede,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Списания средств не произошло. Вы можете попробовать снова в любое время.
ru,home.json,body.purchase.download.demoTitle,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Локальный тест оплаты пройден успешно.
ru,home.json,body.purchase.download.demoText,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,На реальном экране успешной оплаты здесь отображается кнопка загрузки PDF. Локальная демо-версия не предоставляет доступ к приватному файлу.
ru,home.json,body.purchase.download.button,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx; generator/Ui-app-DB-json/components/CategoryMenu.tsx,Скачать набор головоломок
ru,home.json,body.purchase.download.expires,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Срок действия этой ссылки истекает через 24 часа. Сохраните скачанный файл в надёжном месте.
ru,home.json,body.purchase.download.failed,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,"Мы пока не смогли подтвердить вашу покупку. Если списание произошло, обновите эту страницу через минуту или свяжитесь с нами для помощи."
ru,home.json,body.purchase.download.preparing,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Подготовка вашей загрузки...
ru,home.json,body.purchase.shared.returnToPack,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx; generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Вернуться к набору головоломок
ru,home.json,body.purchase.shared.contactUs,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Связаться с нами
sk,home.json,body.purchase.premium.metaTitle,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Prémiový balík Best of 2026 – hlavolamy spoj bodky
sk,home.json,body.purchase.premium.metaDescription,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Zbierka obľúbených detských hlavolamov spoj bodky pripravená na tlač, spojená do jedného praktického PDF."
sk,home.json,body.purchase.premium.eyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Prémiová zbierka na tlač
sk,home.json,body.purchase.premium.lede,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Zbierka Best of 2026 prináša naše obľúbené aktivity spoj bodky v jednom ľahko vytlačiteľnom balíku – ideálne na pokojné chvíle, daždivé dni, domáce vzdelávanie aj vyučovanie."
sk,home.json,body.purchase.premium.digitalPdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Digitálne PDF
sk,home.json,body.purchase.premium.printAtHome,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Tlač doma
sk,home.json,body.purchase.premium.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Okamžitý prístup
sk,home.json,body.purchase.premium.purchaseAria,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Kúpiť balík hlavolamov Best of 2026
sk,home.json,body.purchase.premium.coverAlt,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx,Best of 2026 - obal knihy s 25 hlavolamami spoj bodky
sk,home.json,body.purchase.premium.oneTime,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,jednorazová platba
sk,home.json,body.purchase.premium.buyButton,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Získať balík hlavolamov
sk,home.json,body.purchase.premium.localNote,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Na localhoste sa otvorí bezpečné demo platby a karta nikdy nie je zaťažená.
sk,home.json,body.purchase.premium.detailsEyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Vytvorené pre jednoduchú tlač a hru
sk,home.json,body.purchase.premium.detailsText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Stiahnite si raz, majte poruke a vytlačte si aktivity, ktoré chcete, kedykoľvek ich potrebujete."
sk,home.json,body.purchase.premium.benefits.onePdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Jedno praktické PDF pripravené na tlač
sk,home.json,body.purchase.premium.benefits.kidFriendly,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Hlavolamy vhodné pre deti s rôznou úrovňou náročnosti
sk,home.json,body.purchase.premium.benefits.paperSizes,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Funguje na papieri US Letter aj A4
sk,home.json,body.purchase.premium.benefits.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Okamžitý prístup po úspešnej platbe
sk,home.json,body.purchase.premium.benefits.classroomUse,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Možno použiť doma alebo v jednej triede
sk,home.json,body.purchase.premium.guaranteeText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Po zaplatení sa okamžite zobrazí váš súkromný odkaz na stiahnutie. Žiadne predplatné a žiadne prekvapivé obnovenie.
sk,home.json,body.purchase.checkout.consent,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,"Súhlasím s okamžitým doručením tohto digitálneho PDF a rozumiem, že po začatí prístupu je nákup konečný a nevratný, s výnimkou prípadov vyžadovaných zákonom alebo ak súbor nie je doručený či je chybný."
sk,home.json,body.purchase.checkout.refundPolicy,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Prečítať si zásady vrátenia peňazí
sk,home.json,body.purchase.checkout.opening,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Otvára sa platba...
sk,home.json,body.purchase.checkout.secureNote,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Bezpečná platba zabezpečená spoločnosťou Stripe. Jednorazová platba. Žiadne predplatné.
sk,home.json,body.purchase.checkout.error,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BrowserErrorTracker.tsx; generator/Ui-app-DB-json/components/BuyButton.tsx,Pri spúšťaní platby sa vyskytla chyba. Skúste to prosím znova.
sk,home.json,body.purchase.success.metaTitle,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Ďakujeme za nákup
sk,home.json,body.purchase.success.eyebrow,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Platba potvrdená
sk,home.json,body.purchase.success.lede,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Vaša platba bola úspešná. Zobrazenie nákupu vo vašom účte môže trvať niekoľko sekúnd.
sk,home.json,body.purchase.cancelled.metaTitle,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Platba zrušená
sk,home.json,body.purchase.cancelled.eyebrow,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Platba nebola vykonaná
sk,home.json,body.purchase.cancelled.lede,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Nebola vykonaná žiadna platba. Môžete to kedykoľvek skúsiť znova.
sk,home.json,body.purchase.download.demoTitle,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Lokálny test platby bol úspešný.
sk,home.json,body.purchase.download.demoText,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Na skutočnej obrazovke úspešného nákupu sa tu zobrazí tlačidlo na stiahnutie PDF. Lokálne demo súkromný súbor neuvoľňuje.
sk,home.json,body.purchase.download.button,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx; generator/Ui-app-DB-json/components/CategoryMenu.tsx,Stiahnite si balík hlavolamov
sk,home.json,body.purchase.download.expires,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Platnosť tohto odkazu vyprší o 24 hodín. Uložte si stiahnutý súbor na bezpečné miesto.
sk,home.json,body.purchase.download.failed,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,"Váš nákup sme zatiaľ nedokázali potvrdiť. Ak vám bola suma odpočítaná, obnovte túto stránku o minútu alebo nás kontaktujte, aby sme vám pomohli."
sk,home.json,body.purchase.download.preparing,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Pripravuje sa vaše stiahnutie...
sk,home.json,body.purchase.shared.returnToPack,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx; generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Späť na balík hlavolamov
sk,home.json,body.purchase.shared.contactUs,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Kontaktujte nás
sl,home.json,body.purchase.premium.metaTitle,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Premijski paket Best of 2026 – uganke poveži pike
sl,home.json,body.purchase.premium.metaDescription,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Za tisk pripravljena zbirka najljubših otroških ugank poveži pike, združenih v enem priročnem PDF-ju."
sl,home.json,body.purchase.premium.eyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Premijska zbirka za tiskanje
sl,home.json,body.purchase.premium.lede,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Zbirka Best of 2026 združuje naše najljubše aktivnosti poveži pike v enem enostavno natisljivem paketu – idealno za mirne trenutke, deževne dni, domače šolanje in pouk."
sl,home.json,body.purchase.premium.digitalPdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Digitalni PDF
sl,home.json,body.purchase.premium.printAtHome,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Natisnite doma
sl,home.json,body.purchase.premium.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Takojšen dostop
sl,home.json,body.purchase.premium.purchaseAria,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Kupite paket ugank Best of 2026
sl,home.json,body.purchase.premium.coverAlt,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx,Best of 2026 - naslovnica knjige s 25 ugankami poveži pike
sl,home.json,body.purchase.premium.oneTime,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,enkratno plačilo
sl,home.json,body.purchase.premium.buyButton,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Pridobite paket ugank
sl,home.json,body.purchase.premium.localNote,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Na localhostu se odpre varen preizkus plačila in kartica nikoli ni bremenjena.
sl,home.json,body.purchase.premium.detailsEyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Zasnovano za enostavno tiskanje in igro
sl,home.json,body.purchase.premium.detailsText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Prenesite enkrat, imejte pri roki in natisnite dejavnosti, ki jih želite, kadar koli jih potrebujete."
sl,home.json,body.purchase.premium.benefits.onePdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"En priročen PDF, pripravljen za tiskanje"
sl,home.json,body.purchase.premium.benefits.kidFriendly,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Uganke, primerne za otroke, z različnimi stopnjami težavnosti"
sl,home.json,body.purchase.premium.benefits.paperSizes,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Deluje na papirju formata US Letter in A4
sl,home.json,body.purchase.premium.benefits.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Takojšen dostop po uspešnem plačilu
sl,home.json,body.purchase.premium.benefits.classroomUse,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Uporabno doma ali v eni učilnici
sl,home.json,body.purchase.premium.guaranteeText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Po nakupu se takoj prikaže vaša zasebna povezava za prenos. Brez naročnine in brez presenetljive obnovitve.
sl,home.json,body.purchase.checkout.consent,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,"Strinjam se s takojšnjo dostavo tega digitalnega PDF-ja in razumem, da je po začetku dostopa nakup dokončen in ni vračljiv, razen kadar to zahteva zakon ali če datoteka ni dostavljena oziroma je pomanjkljiva."
sl,home.json,body.purchase.checkout.refundPolicy,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Preberite pravilnik o vračilih
sl,home.json,body.purchase.checkout.opening,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Odpiranje plačila...
sl,home.json,body.purchase.checkout.secureNote,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,"Varno plačilo, ki ga omogoča Stripe. Enkratno plačilo. Brez naročnine."
sl,home.json,body.purchase.checkout.error,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BrowserErrorTracker.tsx; generator/Ui-app-DB-json/components/BuyButton.tsx,Pri zagonu plačila je prišlo do napake. Poskusite znova.
sl,home.json,body.purchase.success.metaTitle,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Hvala za nakup
sl,home.json,body.purchase.success.eyebrow,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Plačilo potrjeno
sl,home.json,body.purchase.success.lede,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Vaše plačilo je bilo uspešno. Nekaj sekund lahko traja, da se nakup prikaže v vašem računu."
sl,home.json,body.purchase.cancelled.metaTitle,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Plačilo preklicano
sl,home.json,body.purchase.cancelled.eyebrow,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Plačilo ni bilo izvedeno
sl,home.json,body.purchase.cancelled.lede,body.purchase.cancelled,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Noben znesek ni bil zaračunan. Znova lahko poskusite kadar koli.
sl,home.json,body.purchase.download.demoTitle,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Lokalni preizkus plačila je bil uspešen.
sl,home.json,body.purchase.download.demoText,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Na resničnem zaslonu uspešnega nakupa se tu prikaže gumb za prenos PDF-ja. Lokalna predstavitev ne omogoča dostopa do zasebne datoteke.
sl,home.json,body.purchase.download.button,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx; generator/Ui-app-DB-json/components/CategoryMenu.tsx,Prenesite svoj paket ugank
sl,home.json,body.purchase.download.expires,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Ta povezava poteče čez 24 ur. Preneseno datoteko shranite na varno mesto.
sl,home.json,body.purchase.download.failed,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,"Vašega nakupa še nismo mogli potrditi. Če vam je bil znesek zaračunan, to stran osvežite čez minuto ali nas kontaktirajte za pomoč."
sl,home.json,body.purchase.download.preparing,body.purchase.download,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Pripravljamo vaš prenos...
sl,home.json,body.purchase.shared.returnToPack,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx; generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Nazaj na paket ugank
sl,home.json,body.purchase.shared.contactUs,body.purchase.shared,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx,Kontaktirajte nas
sv,home.json,body.purchase.premium.metaTitle,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Best of 2026 Premium prick-till-prick-pusselpaket
sv,home.json,body.purchase.premium.metaDescription,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"En utskriftsklar samling av barnens favoritpussel att dra streck mellan prickar, samlade i en praktisk PDF."
sv,home.json,body.purchase.premium.eyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Utskriftsbar premiumsamling
sv,home.json,body.purchase.premium.lede,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,"Best of 2026-samlingen för samman våra favoritaktiviteter med prick-till-prick i ett lättutskrivet paket – perfekt för lugna stunder, regniga dagar, hemundervisning och klassrummet."
sv,home.json,body.purchase.premium.digitalPdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Digital PDF
sv,home.json,body.purchase.premium.printAtHome,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Skriv ut hemma
sv,home.json,body.purchase.premium.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Omedelbar åtkomst
sv,home.json,body.purchase.premium.purchaseAria,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Köp pusselpaketet Best of 2026
sv,home.json,body.purchase.premium.coverAlt,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx,Best of 2026 - bokomslag med 25 prick-till-prick-pussel
sv,home.json,body.purchase.premium.oneTime,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,engångsbetalning
sv,home.json,body.purchase.premium.buyButton,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Skaffa pusselpaketet
sv,home.json,body.purchase.premium.localNote,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,På localhost öppnas en säker betalningsdemo och inget kort belastas någonsin.
sv,home.json,body.purchase.premium.detailsEyebrow,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Skapat för enkel utskrift och lek
sv,home.json,body.purchase.premium.detailsText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"Ladda ner en gång, ha det nära till hands och skriv ut de aktiviteter du vill ha när du behöver dem."
sv,home.json,body.purchase.premium.benefits.onePdf,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,"En praktisk PDF, klar att skriva ut"
sv,home.json,body.purchase.premium.benefits.kidFriendly,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Barnvänliga pussel med varierande svårighetsgrad
sv,home.json,body.purchase.premium.benefits.paperSizes,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Fungerar på US Letter- och A4-papper
sv,home.json,body.purchase.premium.benefits.instantAccess,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Omedelbar åtkomst efter lyckad betalning
sv,home.json,body.purchase.premium.benefits.classroomUse,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Kan användas hemma eller i ett klassrum
sv,home.json,body.purchase.premium.guaranteeText,body.purchase.premium,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx,Efter köpet visas din privata nedladdningslänk direkt. Inget abonnemang och ingen överraskande förnyelse.
sv,home.json,body.purchase.checkout.consent,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,"Jag godkänner omedelbar leverans av denna digitala PDF och förstår att köpet är slutgiltigt och inte återbetalningsbart när åtkomsten väl har börjat, förutom där lagen kräver det eller om filen inte levereras eller är felaktig."
sv,home.json,body.purchase.checkout.refundPolicy,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Läs återbetalningspolicyn
sv,home.json,body.purchase.checkout.opening,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Öppnar betalningen...
sv,home.json,body.purchase.checkout.secureNote,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx,Säker betalning via Stripe. Engångsbetalning. Inget abonnemang.
sv,home.json,body.purchase.checkout.error,body.purchase.checkout,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BrowserErrorTracker.tsx; generator/Ui-app-DB-json/components/BuyButton.tsx,Något gick fel när betalningen skulle startas. Försök igen.
sv,home.json,body.purchase.success.metaTitle,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Tack för ditt köp
sv,home.json,body.purchase.success.eyebrow,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/blog/page.tsx; generator/Ui-app-DB-json/app/[locale]/blog/[slug]/page.tsx,Betalning bekräftad
sv,home.json,body.purchase.success.lede,body.purchase.success,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx,Din betalning genomfördes. Det kan ta några sekunder innan köpet visas på ditt konto.
