locale,page,json_file,key,required_value_from_ca7b5327,current_status,used_in_code,code_location,verified_commit
ru,/ru/premium/,ru/home.json,body.purchase.checkout.secureNote,Безопасная оплата через Stripe. Единоразовый платёж. Без подписки.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.download.button,Скачать набор головоломок,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.download.demoText,На реальном экране успешной оплаты здесь отображается кнопка загрузки PDF. Локальная демо-версия не предоставляет доступ к приватному файлу.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.download.demoTitle,Локальный тест оплаты пройден успешно.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.download.expires,Срок действия этой ссылки истекает через 24 часа. Сохраните скачанный файл в надёжном месте.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.download.failed,"Мы пока не смогли подтвердить вашу покупку. Если списание произошло, обновите эту страницу через минуту или свяжитесь с нами для помощи.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.download.preparing,Подготовка вашей загрузки...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.benefits.classroomUse,Можно использовать дома или в одном классе,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.benefits.instantAccess,Мгновенный доступ после успешной оплаты,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.benefits.kidFriendly,Головоломки для детей с разным уровнем сложности,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.benefits.onePdf,"Один удобный PDF-файл, готовый к печати",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.benefits.paperSizes,Подходит для бумаги форматов US Letter и A4,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.buyButton,Получить набор головоломок,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.coverAlt,Best of 2026 - обложка книги с 25 головоломками «соедини точки»,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.detailsEyebrow,Создано для лёгкой печати и игры,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.detailsText,"Скачайте один раз, держите под рукой и печатайте нужные задания в любое время.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.digitalPdf,Цифровой PDF,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.eyebrow,Премиальная коллекция для печати,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.guaranteeText,После оплаты сразу появляется ваша личная ссылка для скачивания. Без подписки и без неожиданного продления.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.instantAccess,Мгновенный доступ,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.lede,"Коллекция Best of 2026 объединяет наши любимые задания «соедини точки» в одном легко распечатываемом наборе — идеально для спокойных моментов, дождливых дней, домашнего обучения и занятий в классе.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.localNote,"На localhost открывается безопасная демо-версия оплаты, и списания с карты никогда не происходит.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.metaDescription,"Готовая к печати коллекция любимых детских головоломок «соедини точки», собранная в одном удобном PDF-файле.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.metaTitle,Премиум-набор головоломок «Соедини точки» Best of 2026,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.oneTime,единоразовый платёж,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.printAtHome,Печать дома,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
ru,/ru/premium/,ru/home.json,body.purchase.premium.purchaseAria,Купить набор головоломок Best of 2026,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.shared.contactUs,Связаться с нами,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
ru,/ru/purchase/success/; /ru/purchase/cancelled/,ru/home.json,body.purchase.shared.returnToPack,Вернуться к набору головоломок,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.success.eyebrow,Оплата подтверждена,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.success.lede,"Ваш платёж прошёл успешно. Может потребоваться несколько секунд, чтобы покупка отобразилась в вашем аккаунте.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
ru,/ru/purchase/success/,ru/home.json,body.purchase.success.metaTitle,Спасибо за покупку,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
sk,/sk/purchase/cancelled/,sk/home.json,body.purchase.cancelled.eyebrow,Platba nebola vykonaná,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:28,ca7b5327
sk,/sk/purchase/cancelled/,sk/home.json,body.purchase.cancelled.lede,Nebola vykonaná žiadna platba. Môžete to kedykoľvek skúsiť znova.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
sk,/sk/purchase/cancelled/,sk/home.json,body.purchase.cancelled.metaTitle,Platba zrušená,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.checkout.consent,"Súhlasím s okamžitým doručením tohto digitálneho PDF a rozumiem, že po začatí prístupu je nákup konečný a nevratný, s výnimkou prípadov vyžadovaných zákonom alebo ak súbor nie je doručený či je chybný.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.checkout.error,Pri spúšťaní platby sa vyskytla chyba. Skúste to prosím znova.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.checkout.opening,Otvára sa platba...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.checkout.refundPolicy,Prečítať si zásady vrátenia peňazí,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.checkout.secureNote,Bezpečná platba zabezpečená spoločnosťou Stripe. Jednorazová platba. Žiadne predplatné.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.download.button,Stiahnite si balík hlavolamov,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.download.demoText,Na skutočnej obrazovke úspešného nákupu sa tu zobrazí tlačidlo na stiahnutie PDF. Lokálne demo súkromný súbor neuvoľňuje.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.download.demoTitle,Lokálny test platby bol úspešný.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.download.expires,Platnosť tohto odkazu vyprší o 24 hodín. Uložte si stiahnutý súbor na bezpečné miesto.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.download.failed,"Váš nákup sme zatiaľ nedokázali potvrdiť. Ak vám bola suma odpočítaná, obnovte túto stránku o minútu alebo nás kontaktujte, aby sme vám pomohli.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.download.preparing,Pripravuje sa vaše stiahnutie...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.benefits.classroomUse,Možno použiť doma alebo v jednej triede,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.benefits.instantAccess,Okamžitý prístup po úspešnej platbe,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.benefits.kidFriendly,Hlavolamy vhodné pre deti s rôznou úrovňou náročnosti,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.benefits.onePdf,Jedno praktické PDF pripravené na tlač,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.benefits.paperSizes,Funguje na papieri US Letter aj A4,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.buyButton,Získať balík hlavolamov,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.coverAlt,Best of 2026 - obal knihy s 25 hlavolamami spoj bodky,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.detailsEyebrow,Vytvorené pre jednoduchú tlač a hru,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.detailsText,"Stiahnite si raz, majte poruke a vytlačte si aktivity, ktoré chcete, kedykoľvek ich potrebujete.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.digitalPdf,Digitálne PDF,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.eyebrow,Prémiová zbierka na tlač,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.guaranteeText,Po zaplatení sa okamžite zobrazí váš súkromný odkaz na stiahnutie. Žiadne predplatné a žiadne prekvapivé obnovenie.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.instantAccess,Okamžitý prístup,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.lede,"Zbierka Best of 2026 prináša naše obľúbené aktivity spoj bodky v jednom ľahko vytlačiteľnom balíku – ideálne na pokojné chvíle, daždivé dni, domáce vzdelávanie aj vyučovanie.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.localNote,Na localhoste sa otvorí bezpečné demo platby a karta nikdy nie je zaťažená.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.metaDescription,"Zbierka obľúbených detských hlavolamov spoj bodky pripravená na tlač, spojená do jedného praktického PDF.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.metaTitle,Prémiový balík Best of 2026 – hlavolamy spoj bodky,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.oneTime,jednorazová platba,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.printAtHome,Tlač doma,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
sk,/sk/premium/,sk/home.json,body.purchase.premium.purchaseAria,Kúpiť balík hlavolamov Best of 2026,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.shared.contactUs,Kontaktujte nás,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
sk,/sk/purchase/success/; /sk/purchase/cancelled/,sk/home.json,body.purchase.shared.returnToPack,Späť na balík hlavolamov,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.success.eyebrow,Platba potvrdená,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.success.lede,Vaša platba bola úspešná. Zobrazenie nákupu vo vašom účte môže trvať niekoľko sekúnd.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
sk,/sk/purchase/success/,sk/home.json,body.purchase.success.metaTitle,Ďakujeme za nákup,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
sl,/sl/purchase/cancelled/,sl/home.json,body.purchase.cancelled.eyebrow,Plačilo ni bilo izvedeno,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:28,ca7b5327
sl,/sl/purchase/cancelled/,sl/home.json,body.purchase.cancelled.lede,Noben znesek ni bil zaračunan. Znova lahko poskusite kadar koli.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
sl,/sl/purchase/cancelled/,sl/home.json,body.purchase.cancelled.metaTitle,Plačilo preklicano,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.checkout.consent,"Strinjam se s takojšnjo dostavo tega digitalnega PDF-ja in razumem, da je po začetku dostopa nakup dokončen in ni vračljiv, razen kadar to zahteva zakon ali če datoteka ni dostavljena oziroma je pomanjkljiva.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.checkout.error,Pri zagonu plačila je prišlo do napake. Poskusite znova.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.checkout.opening,Odpiranje plačila...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.checkout.refundPolicy,Preberite pravilnik o vračilih,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.checkout.secureNote,"Varno plačilo, ki ga omogoča Stripe. Enkratno plačilo. Brez naročnine.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.download.button,Prenesite svoj paket ugank,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.download.demoText,Na resničnem zaslonu uspešnega nakupa se tu prikaže gumb za prenos PDF-ja. Lokalna predstavitev ne omogoča dostopa do zasebne datoteke.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.download.demoTitle,Lokalni preizkus plačila je bil uspešen.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.download.expires,Ta povezava poteče čez 24 ur. Preneseno datoteko shranite na varno mesto.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.download.failed,"Vašega nakupa še nismo mogli potrditi. Če vam je bil znesek zaračunan, to stran osvežite čez minuto ali nas kontaktirajte za pomoč.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.download.preparing,Pripravljamo vaš prenos...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.benefits.classroomUse,Uporabno doma ali v eni učilnici,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.benefits.instantAccess,Takojšen dostop po uspešnem plačilu,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.benefits.kidFriendly,"Uganke, primerne za otroke, z različnimi stopnjami težavnosti",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.benefits.onePdf,"En priročen PDF, pripravljen za tiskanje",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.benefits.paperSizes,Deluje na papirju formata US Letter in A4,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.buyButton,Pridobite paket ugank,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.coverAlt,Best of 2026 - naslovnica knjige s 25 ugankami poveži pike,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.detailsEyebrow,Zasnovano za enostavno tiskanje in igro,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.detailsText,"Prenesite enkrat, imejte pri roki in natisnite dejavnosti, ki jih želite, kadar koli jih potrebujete.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.digitalPdf,Digitalni PDF,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.eyebrow,Premijska zbirka za tiskanje,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.guaranteeText,Po nakupu se takoj prikaže vaša zasebna povezava za prenos. Brez naročnine in brez presenetljive obnovitve.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.instantAccess,Takojšen dostop,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.lede,"Zbirka Best of 2026 združuje naše najljubše aktivnosti poveži pike v enem enostavno natisljivem paketu – idealno za mirne trenutke, deževne dni, domače šolanje in pouk.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.localNote,Na localhostu se odpre varen preizkus plačila in kartica nikoli ni bremenjena.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.metaDescription,"Za tisk pripravljena zbirka najljubših otroških ugank poveži pike, združenih v enem priročnem PDF-ju.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.metaTitle,Premijski paket Best of 2026 – uganke poveži pike,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.oneTime,enkratno plačilo,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.printAtHome,Natisnite doma,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
sl,/sl/premium/,sl/home.json,body.purchase.premium.purchaseAria,Kupite paket ugank Best of 2026,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.shared.contactUs,Kontaktirajte nas,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
sl,/sl/purchase/success/; /sl/purchase/cancelled/,sl/home.json,body.purchase.shared.returnToPack,Nazaj na paket ugank,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.success.eyebrow,Plačilo potrjeno,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.success.lede,"Vaše plačilo je bilo uspešno. Nekaj sekund lahko traja, da se nakup prikaže v vašem računu.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
sl,/sl/purchase/success/,sl/home.json,body.purchase.success.metaTitle,Hvala za nakup,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
sv,/sv/purchase/cancelled/,sv/home.json,body.purchase.cancelled.eyebrow,Ingen betalning gjordes,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:28,ca7b5327
sv,/sv/purchase/cancelled/,sv/home.json,body.purchase.cancelled.lede,Ingen debitering gjordes. Du kan försöka igen när som helst.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
sv,/sv/purchase/cancelled/,sv/home.json,body.purchase.cancelled.metaTitle,Betalning avbruten,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
sv,/sv/premium/,sv/home.json,body.purchase.checkout.consent,"Jag godkänner omedelbar leverans av denna digitala PDF och förstår att köpet är slutgiltigt och inte återbetalningsbart när åtkomsten väl har börjat, förutom där lagen kräver det eller om filen inte levereras eller är felaktig.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
sv,/sv/premium/,sv/home.json,body.purchase.checkout.error,Något gick fel när betalningen skulle startas. Försök igen.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
sv,/sv/premium/,sv/home.json,body.purchase.checkout.opening,Öppnar betalningen...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
sv,/sv/premium/,sv/home.json,body.purchase.checkout.refundPolicy,Läs återbetalningspolicyn,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
sv,/sv/premium/,sv/home.json,body.purchase.checkout.secureNote,Säker betalning via Stripe. Engångsbetalning. Inget abonnemang.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
sv,/sv/purchase/success/,sv/home.json,body.purchase.download.button,Ladda ner ditt pusselpaket,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
sv,/sv/purchase/success/,sv/home.json,body.purchase.download.demoText,På den riktiga skärmen för lyckat köp visas nedladdningsknappen för PDF:en här. Den lokala demon lämnar inte ut den privata filen.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
